data_ref;cod_prestador;nome_prestador;nome_municipio_principal_prestador;uf_prestador;macro_regional_prestador;micro_regional_prestador;nome_municipio_principal_benef;uf_beneficiario;macro_regional_benef;micro_regional_benef;tipo_consulta;qtde_consultas;valor_consultas
2023_01;48118;CASA DE CARIDADE DE MURIAE-HOSPITAL SAO PAULO;MURIAE;MG;SUDESTE;MURIAE;ESPERA FELIZ;MG;SUDESTE;CARANGOLA;URGENCIA;1;50,4
2023_01;48118;CASA DE CARIDADE DE MURIAE-HOSPITAL SAO PAULO;MURIAE;MG;SUDESTE;MURIAE;EUGENOPOLIS;MG;SUDESTE;MURIAE;URGENCIA;3;151,2
2023_01;48118;CASA DE CARIDADE DE MURIAE-HOSPITAL SAO PAULO;MURIAE;MG;SUDESTE;MURIAE;FERVEDOURO;MG;SUDESTE;CARANGOLA;URGENCIA;4;201,6
2023_01;48118;CASA DE CARIDADE DE MURIAE-HOSPITAL SAO PAULO;MURIAE;MG;SUDESTE;MURIAE;JUIZ DE FORA;MG;SUDESTE;JUIZ DE FORA;URGENCIA;2;100,8
2023_01;48118;CASA DE CARIDADE DE MURIAE-HOSPITAL SAO PAULO;MURIAE;MG;SUDESTE;MURIAE;LAJINHA;MG;LESTE DO SUL;LAJINHA;URGENCIA;1;50,4
2023_01;48118;CASA DE CARIDADE DE MURIAE-HOSPITAL SAO PAULO;MURIAE;MG;SUDESTE;MURIAE;LARANJAL;MG;SUDESTE;MURIAE;URGENCIA;2;100,8
2023_01;48118;CASA DE CARIDADE DE MURIAE-HOSPITAL SAO PAULO;MURIAE;MG;SUDESTE;MURIAE;LEOPOLDINA;MG;SUDESTE;CATAGUASES;URGENCIA;5;252,0
2023_01;48118;CASA DE CARIDADE DE MURIAE-HOSPITAL SAO PAULO;MURIAE;MG;SUDESTE;MURIAE;MANHUACU;MG;LESTE DO SUL;MANHUACU;URGENCIA;1;50,4
2023_01;48118;CASA DE CARIDADE DE MURIAE-HOSPITAL SAO PAULO;MURIAE;MG;SUDESTE;MURIAE;MATIPO;MG;LESTE DO SUL;MANHUACU;URGENCIA;1;50,4
2023_01;48118;CASA DE CARIDADE DE MURIAE-HOSPITAL SAO PAULO;MURIAE;MG;SUDESTE;MURIAE;MIRADOURO;MG;SUDESTE;MURIAE;URGENCIA;8;403,2
2023_01;48118;CASA DE CARIDADE DE MURIAE-HOSPITAL SAO PAULO;MURIAE;MG;SUDESTE;MURIAE;MIRAI;MG;SUDESTE;MURIAE;URGENCIA;3;151,2
2023_01;48118;CASA DE CARIDADE DE MURIAE-HOSPITAL SAO PAULO;MURIAE;MG;SUDESTE;MURIAE;MURIAE;MG;SUDESTE;MURIAE;URGENCIA;271;13646,4
2023_01;48118;CASA DE CARIDADE DE MURIAE-HOSPITAL SAO PAULO;MURIAE;MG;SUDESTE;MURIAE;MUTUM;MG;LESTE DO SUL;LAJINHA;URGENCIA;1;50,4
2023_01;48118;CASA DE CARIDADE DE MURIAE-HOSPITAL SAO PAULO;MURIAE;MG;SUDESTE;MURIAE;PALMA;MG;SUDESTE;MURIAE;URGENCIA;6;300,0
2023_01;48118;CASA DE CARIDADE DE MURIAE-HOSPITAL SAO PAULO;MURIAE;MG;SUDESTE;MURIAE;PATROCINIO DO MURIAE;MG;SUDESTE;MURIAE;URGENCIA;3;151,2
2023_01;48118;CASA DE CARIDADE DE MURIAE-HOSPITAL SAO PAULO;MURIAE;MG;SUDESTE;MURIAE;PEDRA BONITA;MG;SUDESTE;CARANGOLA;URGENCIA;1;50,4
2023_01;48118;CASA DE CARIDADE DE MURIAE-HOSPITAL SAO PAULO;MURIAE;MG;SUDESTE;MURIAE;PEDRALVA;MG;SUL;ITAJUBA;URGENCIA;1;50,4
2023_01;48118;CASA DE CARIDADE DE MURIAE-HOSPITAL SAO PAULO;MURIAE;MG;SUDESTE;MURIAE;PORCIUNCULA;RJ;FORAMG;FORAMG;URGENCIA;1;50,4
2023_01;48118;CASA DE CARIDADE DE MURIAE-HOSPITAL SAO PAULO;MURIAE;MG;SUDESTE;MURIAE;RECREIO;MG;SUDESTE;CATAGUASES;URGENCIA;1;50,4
2023_01;48118;CASA DE CARIDADE DE MURIAE-HOSPITAL SAO PAULO;MURIAE;MG;SUDESTE;MURIAE;ROSARIO DA LIMEIRA;MG;SUDESTE;MURIAE;URGENCIA;2;100,8
2023_01;48118;CASA DE CARIDADE DE MURIAE-HOSPITAL SAO PAULO;MURIAE;MG;SUDESTE;MURIAE;SANTANA DE CATAGUASES;MG;SUDESTE;CATAGUASES;URGENCIA;1;50,4
2023_01;48118;CASA DE CARIDADE DE MURIAE-HOSPITAL SAO PAULO;MURIAE;MG;SUDESTE;MURIAE;SANTANA DO PARAISO;MG;LESTE;IPATINGA;URGENCIA;1;50,4
2023_01;48118;CASA DE CARIDADE DE MURIAE-HOSPITAL SAO PAULO;MURIAE;MG;SUDESTE;MURIAE;SAO FRANCISCO DO GLORIA;MG;SUDESTE;CARANGOLA;URGENCIA;4;201,6
2023_01;48118;CASA DE CARIDADE DE MURIAE-HOSPITAL SAO PAULO;MURIAE;MG;SUDESTE;MURIAE;SAO JOAO DO MANHUACU;MG;LESTE DO SUL;MANHUACU;URGENCIA;2;100,8
2023_01;48118;CASA DE CARIDADE DE MURIAE-HOSPITAL SAO PAULO;MURIAE;MG;SUDESTE;MURIAE;SAO JOAO NEPOMUCENO;MG;SUDESTE;JUIZ DE FORA;URGENCIA;1;50,4
2023_01;48118;CASA DE CARIDADE DE MURIAE-HOSPITAL SAO PAULO;MURIAE;MG;SUDESTE;MURIAE;SAO SEBASTIAO DA VARGEM ALEGRE;MG;SUDESTE;MURIAE;URGENCIA;2;100,8
2023_01;48118;CASA DE CARIDADE DE MURIAE-HOSPITAL SAO PAULO;MURIAE;MG;SUDESTE;MURIAE;TOMBOS;MG;SUDESTE;CARANGOLA;URGENCIA;1;50,4
2023_01;48118;CASA DE CARIDADE DE MURIAE-HOSPITAL SAO PAULO;MURIAE;MG;SUDESTE;MURIAE;TRES RIOS;RJ;FORAMG;FORAMG;URGENCIA;1;50,4
2023_01;48118;CASA DE CARIDADE DE MURIAE-HOSPITAL SAO PAULO;MURIAE;MG;SUDESTE;MURIAE;UBA;MG;SUDESTE;UBA;URGENCIA;2;100,8
2023_01;48118;CASA DE CARIDADE DE MURIAE-HOSPITAL SAO PAULO;MURIAE;MG;SUDESTE;MURIAE;VICOSA;RN;FORAMG;FORAMG;URGENCIA;1;50,4
2023_01;48118;CASA DE CARIDADE DE MURIAE-HOSPITAL SAO PAULO;MURIAE;MG;SUDESTE;MURIAE;VIEIRAS;MG;SUDESTE;MURIAE;URGENCIA;1;50,4
2023_01;48118;CASA DE CARIDADE DE MURIAE-HOSPITAL SAO PAULO;MURIAE;MG;SUDESTE;MURIAE;;;;;URGENCIA;1;50,4
2023_01;48134;CASA DE SAUDE SANTA LUCIA S/A;MURIAE;MG;SUDESTE;MURIAE;ANTONIO PRADO DE MINAS;MG;SUDESTE;MURIAE;URGENCIA;1;50,4
2023_01;48134;CASA DE SAUDE SANTA LUCIA S/A;MURIAE;MG;SUDESTE;MURIAE;BARAO DE MONTE ALTO;MG;SUDESTE;MURIAE;URGENCIA;8;403,2
2023_01;48134;CASA DE SAUDE SANTA LUCIA S/A;MURIAE;MG;SUDESTE;MURIAE;CARANGOLA;MG;SUDESTE;CARANGOLA;URGENCIA;6;302,4
2023_01;48134;CASA DE SAUDE SANTA LUCIA S/A;MURIAE;MG;SUDESTE;MURIAE;CATAGUASES;MG;SUDESTE;CATAGUASES;URGENCIA;1;50,4
2023_01;48134;CASA DE SAUDE SANTA LUCIA S/A;MURIAE;MG;SUDESTE;MURIAE;CONTAGEM;MG;CENTRO;CONTAGEM;URGENCIA;2;100,8
2023_01;48134;CASA DE SAUDE SANTA LUCIA S/A;MURIAE;MG;SUDESTE;MURIAE;DIVINO;MG;SUDESTE;CARANGOLA;URGENCIA;1;50,4
2023_01;48134;CASA DE SAUDE SANTA LUCIA S/A;MURIAE;MG;SUDESTE;MURIAE;ERVALIA;MG;SUDESTE;MURIAE;URGENCIA;2;100,8
2023_01;48134;CASA DE SAUDE SANTA LUCIA S/A;MURIAE;MG;SUDESTE;MURIAE;EUGENOPOLIS;MG;SUDESTE;MURIAE;URGENCIA;12;604,8
2023_01;48134;CASA DE SAUDE SANTA LUCIA S/A;MURIAE;MG;SUDESTE;MURIAE;FERVEDOURO;MG;SUDESTE;CARANGOLA;URGENCIA;3;151,2
2023_01;48134;CASA DE SAUDE SANTA LUCIA S/A;MURIAE;MG;SUDESTE;MURIAE;GOVERNADOR VALADARES;MG;LESTE;GOVERNADOR VALADARES;URGENCIA;1;50,4
2023_01;48134;CASA DE SAUDE SANTA LUCIA S/A;MURIAE;MG;SUDESTE;MURIAE;GUACUI;ES;FORAMG;FORAMG;URGENCIA;1;50,4
2023_01;48134;CASA DE SAUDE SANTA LUCIA S/A;MURIAE;MG;SUDESTE;MURIAE;GUIRICEMA;MG;SUDESTE;UBA;URGENCIA;1;50,4
2023_01;48134;CASA DE SAUDE SANTA LUCIA S/A;MURIAE;MG;SUDESTE;MURIAE;JUIZ DE FORA;MG;SUDESTE;JUIZ DE FORA;URGENCIA;2;100,8
2023_01;48134;CASA DE SAUDE SANTA LUCIA S/A;MURIAE;MG;SUDESTE;MURIAE;LAJINHA;MG;LESTE DO SUL;LAJINHA;URGENCIA;1;50,4
2023_01;48134;CASA DE SAUDE SANTA LUCIA S/A;MURIAE;MG;SUDESTE;MURIAE;LARANJAL;MG;SUDESTE;MURIAE;URGENCIA;4;201,6
2023_01;48134;CASA DE SAUDE SANTA LUCIA S/A;MURIAE;MG;SUDESTE;MURIAE;LEOPOLDINA;MG;SUDESTE;CATAGUASES;URGENCIA;2;100,8
2023_01;48134;CASA DE SAUDE SANTA LUCIA S/A;MURIAE;MG;SUDESTE;MURIAE;MANHUACU;MG;LESTE DO SUL;MANHUACU;URGENCIA;2;100,8
2023_01;48134;CASA DE SAUDE SANTA LUCIA S/A;MURIAE;MG;SUDESTE;MURIAE;MANHUMIRIM;MG;LESTE DO SUL;MANHUACU;URGENCIA;1;50,4
2023_01;48134;CASA DE SAUDE SANTA LUCIA S/A;MURIAE;MG;SUDESTE;MURIAE;MATIPO;MG;LESTE DO SUL;MANHUACU;URGENCIA;2;100,8
2023_01;48134;CASA DE SAUDE SANTA LUCIA S/A;MURIAE;MG;SUDESTE;MURIAE;MIRADOURO;MG;SUDESTE;MURIAE;URGENCIA;7;352,8
2023_01;48134;CASA DE SAUDE SANTA LUCIA S/A;MURIAE;MG;SUDESTE;MURIAE;MIRAI;MG;SUDESTE;MURIAE;URGENCIA;6;302,4
2023_01;48134;CASA DE SAUDE SANTA LUCIA S/A;MURIAE;MG;SUDESTE;MURIAE;MURIAE;MG;SUDESTE;MURIAE;URGENCIA;419;21096,0
2023_01;48134;CASA DE SAUDE SANTA LUCIA S/A;MURIAE;MG;SUDESTE;MURIAE;ORIZANIA;MG;SUDESTE;CARANGOLA;URGENCIA;1;50,4
2023_01;48134;CASA DE SAUDE SANTA LUCIA S/A;MURIAE;MG;SUDESTE;MURIAE;PALMA;MG;SUDESTE;MURIAE;URGENCIA;2;100,8
2023_01;48134;CASA DE SAUDE SANTA LUCIA S/A;MURIAE;MG;SUDESTE;MURIAE;PATROCINIO DO MURIAE;MG;SUDESTE;MURIAE;URGENCIA;8;400,8
2023_01;48134;CASA DE SAUDE SANTA LUCIA S/A;MURIAE;MG;SUDESTE;MURIAE;PEDRA BONITA;MG;SUDESTE;CARANGOLA;URGENCIA;4;199,2
2023_01;48134;CASA DE SAUDE SANTA LUCIA S/A;MURIAE;MG;SUDESTE;MURIAE;PIRAUBA;MG;SUDESTE;UBA;URGENCIA;1;50,4
2023_01;48134;CASA DE SAUDE SANTA LUCIA S/A;MURIAE;MG;SUDESTE;MURIAE;RECREIO;MG;SUDESTE;CATAGUASES;URGENCIA;1;50,4
2023_01;48134;CASA DE SAUDE SANTA LUCIA S/A;MURIAE;MG;SUDESTE;MURIAE;ROSARIO DA LIMEIRA;MG;SUDESTE;MURIAE;URGENCIA;2;100,8
2023_01;48134;CASA DE SAUDE SANTA LUCIA S/A;MURIAE;MG;SUDESTE;MURIAE;SANTANA DE CATAGUASES;MG;SUDESTE;CATAGUASES;URGENCIA;2;100,8
2023_01;48134;CASA DE SAUDE SANTA LUCIA S/A;MURIAE;MG;SUDESTE;MURIAE;SAO FRANCISCO DO GLORIA;MG;SUDESTE;CARANGOLA;URGENCIA;2;100,8
2023_01;48134;CASA DE SAUDE SANTA LUCIA S/A;MURIAE;MG;SUDESTE;MURIAE;SAO JOAO DO MANHUACU;MG;LESTE DO SUL;MANHUACU;URGENCIA;3;151,2
2023_01;48134;CASA DE SAUDE SANTA LUCIA S/A;MURIAE;MG;SUDESTE;MURIAE;SAO PEDRO DA UNIAO;MG;SUL;PASSOS;URGENCIA;1;50,4
2023_01;48134;CASA DE SAUDE SANTA LUCIA S/A;MURIAE;MG;SUDESTE;MURIAE;SAO SEBASTIAO DA VARGEM ALEGRE;MG;SUDESTE;MURIAE;URGENCIA;1;50,4
2023_01;48134;CASA DE SAUDE SANTA LUCIA S/A;MURIAE;MG;SUDESTE;MURIAE;SETE LAGOAS;MG;CENTRO;SETE LAGOAS;URGENCIA;1;50,4
2023_01;48134;CASA DE SAUDE SANTA LUCIA S/A;MURIAE;MG;SUDESTE;MURIAE;TOMBOS;MG;SUDESTE;CARANGOLA;URGENCIA;2;100,8
2023_01;48134;CASA DE SAUDE SANTA LUCIA S/A;MURIAE;MG;SUDESTE;MURIAE;TRES RIOS;RJ;FORAMG;FORAMG;URGENCIA;2;100,8
2023_01;48134;CASA DE SAUDE SANTA LUCIA S/A;MURIAE;MG;SUDESTE;MURIAE;VIEIRAS;MG;SUDESTE;MURIAE;URGENCIA;1;50,4
2023_01;48134;CASA DE SAUDE SANTA LUCIA S/A;MURIAE;MG;SUDESTE;MURIAE;VILA VELHA;ES;FORAMG;FORAMG;URGENCIA;2;100,8
2023_01;48134;CASA DE SAUDE SANTA LUCIA S/A;MURIAE;MG;SUDESTE;MURIAE;;MG;;;URGENCIA;1;50,4
2023_01;48160;IRMANDADE DA SANTA CASA DE CARIDADE DE MACHADO;MACHADO;MG;SUL;ALFENAS;BELO HORIZONTE;MG;CENTRO;BELO HORIZONTE;URGENCIA;1;50,4
2023_01;48160;IRMANDADE DA SANTA CASA DE CARIDADE DE MACHADO;MACHADO;MG;SUL;ALFENAS;CARVALHOPOLIS;MG;SUL;ALFENAS;URGENCIA;7;352,8
2023_01;48160;IRMANDADE DA SANTA CASA DE CARIDADE DE MACHADO;MACHADO;MG;SUL;ALFENAS;MACHADO;MG;SUL;ALFENAS;URGENCIA;72;3628,8
2023_01;48160;IRMANDADE DA SANTA CASA DE CARIDADE DE MACHADO;MACHADO;MG;SUL;ALFENAS;POCOS DE CALDAS;MG;SUL;POCOS DE CALDAS;URGENCIA;1;50,4
2023_01;48160;IRMANDADE DA SANTA CASA DE CARIDADE DE MACHADO;MACHADO;MG;SUL;ALFENAS;POUSO ALEGRE;MG;SUL;POUSO ALEGRE;URGENCIA;1;50,4
2023_01;48160;IRMANDADE DA SANTA CASA DE CARIDADE DE MACHADO;MACHADO;MG;SUL;ALFENAS;SAO JOSE DA VARGINHA;MG;OESTE;PARA DE MINAS;URGENCIA;1;50,4
2023_01;48160;IRMANDADE DA SANTA CASA DE CARIDADE DE MACHADO;MACHADO;MG;SUL;ALFENAS;TRES CORACOES;MG;SUL;TRES CORACOES;URGENCIA;1;50,4
2023_01;48163;CONFERENCIA DE SAO VICENTE DE PAULO DE TURMALINA;TURMALINA;MG;NORDESTE;MINAS NOVAS;CHAPADA DO NORTE;MG;NORDESTE;MINAS NOVAS;URGENCIA;2;100,8
2023_01;48163;CONFERENCIA DE SAO VICENTE DE PAULO DE TURMALINA;TURMALINA;MG;NORDESTE;MINAS NOVAS;LEME DO PRADO;MG;NORDESTE;MINAS NOVAS;URGENCIA;1;50,4
2023_01;48163;CONFERENCIA DE SAO VICENTE DE PAULO DE TURMALINA;TURMALINA;MG;NORDESTE;MINAS NOVAS;MINAS NOVAS;MG;NORDESTE;MINAS NOVAS;URGENCIA;1;50,4
2023_01;48163;CONFERENCIA DE SAO VICENTE DE PAULO DE TURMALINA;TURMALINA;MG;NORDESTE;MINAS NOVAS;TURMALINA;MG;NORDESTE;MINAS NOVAS;URGENCIA;22;1108,8
2023_01;48163;CONFERENCIA DE SAO VICENTE DE PAULO DE TURMALINA;TURMALINA;MG;NORDESTE;MINAS NOVAS;TURMALINA;SP;FORAMG;FORAMG;URGENCIA;4;201,6
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;ACUCENA;MG;LESTE;IPATINGA;URGENCIA;9;853,92
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;ANTONIO DIAS;MG;LESTE;CORONEL FABRICIANO;URGENCIA;5;474,4
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;BELO HORIZONTE;MG;CENTRO;BELO HORIZONTE;URGENCIA;11;1040,8
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;BELO ORIENTE;MG;LESTE;IPATINGA;URGENCIA;11;1043,68
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;BOM JESUS DO GALHO;MG;LESTE;CARATINGA;URGENCIA;8;759,04
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;BRAUNAS;MG;LESTE;IPATINGA;URGENCIA;3;284,64
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;BUGRE;MG;LESTE;IPATINGA;URGENCIA;5;474,4
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;CARATINGA;MG;LESTE;CARATINGA;URGENCIA;33;3125,28
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;CENTRAL DE MINAS;MG;LESTE;GOVERNADOR VALADARES;URGENCIA;1;94,88
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;CORONEL FABRICIANO;MG;LESTE;CORONEL FABRICIANO;URGENCIA;83;7872,16
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;CORREGO NOVO;MG;LESTE;CARATINGA;URGENCIA;4;379,52
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;DIAMANTINA;MG;NORDESTE;DIAMANTINA;URGENCIA;1;94,88
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;DIONISIO;MG;LESTE;CORONEL FABRICIANO;URGENCIA;7;661,28
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;DOM CAVATI;MG;LESTE;CARATINGA;URGENCIA;5;474,4
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;DORES DE GUANHAES;MG;CENTRO;GUANHAES;URGENCIA;2;189,76
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;ENTRE FOLHAS;MG;LESTE;CARATINGA;URGENCIA;2;189,76
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;FERNANDES TOURINHO;MG;LESTE;GOVERNADOR VALADARES;URGENCIA;1;94,88
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;FERROS;MG;CENTRO;ITABIRA;URGENCIA;1;94,88
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;GOVERNADOR VALADARES;MG;LESTE;GOVERNADOR VALADARES;URGENCIA;2;189,76
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;GUANHAES;MG;CENTRO;GUANHAES;URGENCIA;1;94,88
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;IAPU;MG;LESTE;IPATINGA;URGENCIA;3;284,64
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;IMBE DE MINAS;MG;LESTE;CARATINGA;URGENCIA;1;94,88
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;INHAPIM;MG;LESTE;CARATINGA;URGENCIA;12;1138,56
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;IPABA;MG;LESTE;IPATINGA;URGENCIA;26;2461,12
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;IPATINGA;MG;LESTE;IPATINGA;URGENCIA;252;23901,12
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;ITABIRA;MG;CENTRO;ITABIRA;URGENCIA;1;94,88
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;ITANHOMI;MG;LESTE;GOVERNADOR VALADARES;URGENCIA;1;94,88
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;ITURAMA;MG;TRIANGULO DO SUL;ITURAMA;URGENCIA;1;94,88
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;JAMPRUCA;MG;LESTE;GOVERNADOR VALADARES;URGENCIA;1;94,88
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;JANUARIA;MG;NORTE;JANUARIA;URGENCIA;1;94,88
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;JOANESIA;MG;LESTE;IPATINGA;URGENCIA;10;948,8
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;JOAO MONLEVADE;MG;CENTRO;JOAO MONLEVADE;URGENCIA;1;94,88
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;LARANJAL;MG;SUDESTE;MURIAE;URGENCIA;1;94,88
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;MARLIERIA;MG;LESTE;CORONEL FABRICIANO;URGENCIA;7;664,16
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;MATERLANDIA;MG;CENTRO;GUANHAES;URGENCIA;2;189,76
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;MESQUITA;MG;LESTE;IPATINGA;URGENCIA;16;1518,08
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;MESQUITA;RJ;FORAMG;FORAMG;URGENCIA;1;94,88
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;NANUQUE;MG;NORDESTE;NANUQUE;URGENCIA;2;189,76
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;NAQUE;MG;LESTE;IPATINGA;URGENCIA;11;1043,68
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;PARAOPEBA;MG;CENTRO;SETE LAGOAS;URGENCIA;1;94,88
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;PERIQUITO;MG;LESTE;GOVERNADOR VALADARES;URGENCIA;6;566,4
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;PINGO-D AGUA;MG;LESTE;CARATINGA;URGENCIA;6;569,28
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;POCRANE;MG;LESTE DO SUL;IPANEMA;URGENCIA;1;94,88
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;PONTE NOVA;MG;LESTE DO SUL;PONTE NOVA;URGENCIA;1;94,88
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;SABARA;MG;CENTRO;CAETE;URGENCIA;1;94,88
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;SANTA LUZIA;MG;CENTRO;SANTA LUZIA;URGENCIA;1;94,88
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;SANTANA DO PARAISO;MG;LESTE;IPATINGA;URGENCIA;41;3890,08
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;SAO DOMINGOS DO PRATA;MG;CENTRO;NOVA ERA;URGENCIA;6;563,52
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;SAO JOAO DO ORIENTE;MG;LESTE;CARATINGA;URGENCIA;11;1043,68
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;SAO JOAO NEPOMUCENO;MG;SUDESTE;JUIZ DE FORA;URGENCIA;1;94,88
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;SAO JOSE DO GOIABAL;MG;LESTE DO SUL;RAUL SOARES;URGENCIA;2;189,76
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;SAO JOSE DO JACURI;MG;LESTE;PECANHA;URGENCIA;2;189,76
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;SIMONESIA;MG;LESTE DO SUL;MANHUACU;URGENCIA;1;94,88
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;SOBRALIA;MG;LESTE;GOVERNADOR VALADARES;URGENCIA;2;189,76
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;TARUMIRIM;MG;LESTE;CARATINGA;URGENCIA;9;851,04
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;TIMOTEO;MG;LESTE;CORONEL FABRICIANO;URGENCIA;18;1707,84
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;UBAPORANGA;MG;LESTE;CARATINGA;URGENCIA;2;189,76
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;UBERLANDIA;MG;TRIANGULO DO NORTE;UBERLANDIA;URGENCIA;2;189,76
2023_01;48184;FUNDACAO SAO FRANCISCO XAVIER;IPATINGA;MG;LESTE;IPATINGA;VARGEM ALEGRE;MG;LESTE;CARATINGA;URGENCIA;2;189,76
